date,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,10%,30%,70%,90%,Min,Median ('91-'20),Median (POR),Max,Median Peak SWE
02-18,3.32,13.4571428571,15.1428571429,20.8666666667,10.0285714286,13.6285714286,5.1428571429,6.8285714286,14.3571428571,9.3428571429,5.6714285714,5.3142857143,14.5,5.9142857143,12.2428571429,9.3571428571,14.4142857143,10.4142857143,11.5571428571,8.9,7.2,10.6285714286,5.9571428571,12.9285714286,6.8428571429,12.3571428571,5.2428571429,10.3571428571,9.4285714286,8.2375,9.35,6.25,7.4,5.1,4.9,11.9375,13.575,3.6875,11.9125,11.1,8.0625,6.9625,10.7,13.5625,5.1628571429,6.9146428571,11.6992857143,14.2114285714,3.32,9.0875,9.3571428571,20.8666666667,
02-19,3.42,13.5571428571,15.5285714286,20.9,10.0285714286,13.6428571429,5.2142857143,6.8571428571,14.7142857143,9.4714285714,5.6714285714,5.3428571429,14.6285714286,6.1142857143,12.2714285714,9.4714285714,14.4714285714,10.4571428571,11.9142857143,8.9,7.2571428571,10.6571428571,6.0428571429,13.0857142857,6.9,12.4,5.3142857143,10.3714285714,9.4571428571,8.2375,9.5,6.325,7.4,5.1125,4.8375,12.275,13.75,3.8625,11.95,11.0375,8.4375,6.975,10.7375,13.8125,5.2342857143,6.945,11.9285714286,14.3271428571,3.42,9.15,9.4714285714,20.9,
02-20,3.38,13.6285714286,15.6,20.9666666667,10.3142857143,14.1428571429,5.2571428571,6.9,15.1,9.5142857143,5.7,5.5714285714,14.7714285714,6.1857142857,12.3142857143,9.7857142857,14.5428571429,10.5857142857,11.9428571429,8.9285714286,7.4,10.9428571429,6.0571428571,13.1714285714,7.1,12.4,5.3857142857,10.3714285714,9.4714285714,8.25,9.75,6.3375,7.5625,5.2875,4.775,12.275,13.9125,3.9125,12.125,11.0,8.675,6.9875,10.7625,13.9375,5.3071428571,7.055,12.0157142857,14.4628571429,3.38,9.35,9.75,20.9666666667,
02-21,3.38,13.6285714286,15.6285714286,21.0833333333,10.3714285714,14.5857142857,5.3142857143,6.9,15.2142857143,9.5857142857,5.6857142857,5.6,15.0285714286,6.3428571429,12.2714285714,9.8857142857,14.6,10.6714285714,12.2285714286,8.9428571429,7.4857142857,11.4714285714,6.0714285714,13.2142857143,7.2,12.4142857143,5.4,10.4714285714,9.4714285714,8.275,9.95,6.425,7.5625,5.3,4.6625,12.2875,14.2375,3.9,12.5125,11.025,8.825,7.1375,10.8125,13.9875,5.3314285714,7.175,12.2457142857,14.5971428571,3.38,9.45,9.8857142857,21.0833333333,
02-22,3.4,13.6142857143,15.7,21.5166666667,10.4142857143,14.8142857143,5.3571428571,6.9,15.3,9.6428571429,5.6857142857,5.6857142857,15.2857142857,6.7571428571,12.1428571429,10.1285714286,14.6142857143,10.9714285714,12.8142857143,9.0142857143,7.5428571429,11.6,6.0714285714,13.2285714286,7.2285714286,12.4285714286,5.4,10.5,9.4857142857,8.275,10.0125,6.7,7.6125,5.3125,4.5625,12.3625,14.3,3.975,12.5375,11.05,8.8375,7.2,10.9625,14.1375,5.3657142857,7.2171428571,12.2307142857,14.7742857143,3.4,9.55,10.0125,21.5166666667,
02-23,3.42,13.6428571429,15.7428571429,21.5833333333,10.4571428571,15.0857142857,5.4857142857,6.9,15.5285714286,9.6428571429,5.6285714286,5.8,15.4428571429,6.8142857143,12.0857142857,10.2428571429,14.6142857143,11.0714285714,13.1,9.1571428571,7.7428571429,11.6571428571,6.1,13.2428571429,7.2285714286,12.4285714286,5.6285714286,10.6285714286,9.5571428571,8.3375,10.0125,6.6875,7.8625,5.3,4.525,12.45,14.9875,4.0625,12.5375,11.05,8.8625,7.375,11.15,14.1375,5.5142857143,7.3164285714,12.2228571429,15.0660714286,3.42,9.6375,10.0125,21.5833333333,
02-24,3.44,13.6857142857,17.3666666667,21.6333333333,10.4714285714,14.7285714286,5.7571428571,6.9142857143,15.5571428571,9.6571428571,5.6142857143,5.8142857143,15.6857142857,6.8857142857,11.9714285714,10.3142857143,14.6142857143,11.3,13.2714285714,9.6142857143,7.9428571429,11.7857142857,6.1142857143,13.2571428571,7.2428571429,12.4571428571,5.7142857143,10.7714285714,9.6285714286,8.4875,10.0875,6.6875,8.15,5.3,4.375,12.4375,15.175,4.0875,12.625,11.05,8.8625,7.4,11.35,14.175,5.6342857143,7.3371428571,12.1578571429,15.0857142857,3.44,9.725,10.0875,21.6333333333,
02-25,3.46,13.7285714286,17.3333333333,21.9833333333,10.5142857143,14.5142857143,5.9571428571,6.9,15.5857142857,9.6714285714,5.6,5.7857142857,15.9285714286,6.9714285714,11.8571428571,10.5,14.6142857143,11.4714285714,13.3,9.6714285714,8.0142857143,11.9,6.1571428571,13.3857142857,7.2428571429,12.4714285714,5.8142857143,10.9428571429,9.6285714286,9.1875,10.5,6.725,8.15,5.2625,4.35,12.4125,15.2625,4.5,12.8875,11.0625,8.8625,7.5625,11.4625,14.175,5.6371428571,7.4346428571,12.105,15.1328571429,3.46,9.8875,10.5,21.9833333333,
02-26,3.54,13.7285714286,17.6333333333,22.3333333333,10.5285714286,14.3428571429,6.0571428571,6.9,15.6285714286,9.7142857143,5.6,5.7428571429,15.9571428571,7.0142857143,11.7714285714,10.5285714286,14.6285714286,11.6428571429,13.5142857143,9.7,8.1,11.9571428571,6.1714285714,13.7,7.2428571429,12.4714285714,6.3285714286,11.2428571429,9.6285714286,9.2375,10.875,6.775,8.3875,5.1625,4.35,12.3625,15.35,4.6125,13.1125,11.0625,8.9,7.6,11.5375,14.175,5.6285714286,7.4571428571,12.1192857143,15.2057142857,3.54,9.925,10.5285714286,22.3333333333,
02-27,3.5,13.7285714286,17.8,22.45,10.5571428571,14.1714285714,6.0714285714,6.8857142857,15.6714285714,9.7571428571,5.6285714286,5.6714285714,16.0142857143,7.1285714286,11.6285714286,10.5714285714,14.6285714286,11.6714285714,13.5571428571,10.2428571429,8.1,11.9857142857,6.2285714286,13.9857142857,7.2428571429,12.4714285714,6.6285714286,11.2428571429,9.7,9.2875,10.925,6.7875,8.3875,5.0875,4.6375,12.35,15.475,4.7125,13.3375,11.0875,9.0125,7.6125,11.825,14.6625,5.6371428571,7.4646428571,12.1314285714,15.3057142857,3.5,9.9875,10.5571428571,22.45,
02-28,3.5,13.7285714286,17.95,20.9285714286,10.6142857143,14.0714285714,6.1571428571,6.9,15.6857142857,9.7714285714,5.6142857143,5.5428571429,16.0714285714,7.7571428571,11.5857142857,10.6428571429,14.7285714286,11.7,13.5571428571,10.4714285714,8.1,11.9714285714,6.2285714286,14.1714285714,7.2428571429,12.6285714286,6.7285714286,11.2571428571,9.7142857143,9.3625,10.9375,6.7875,8.3875,5.275,4.7875,12.2875,15.6875,4.7125,13.4125,11.0875,9.3375,7.6375,12.2625,14.725,5.5571428571,7.7092857143,12.2725,15.4942857143,3.5,10.05,10.6142857143,20.9285714286,
02-29,,,,22.6666666667,,,,7.0285714286,,,,5.4,,,,10.7,,,,10.5857142857,,,,14.2571428571,,,,11.2571428571,,,,6.8125,,,,12.1875,,,,11.1125,,,,14.775,5.5571428571,7.7092857143,12.2725,15.4942857143,3.5,10.075,10.6142857143,20.9285714286,
03-01,3.42,13.7857142857,16.5285714286,21.0857142857,10.7,13.9,6.1714285714,6.9714285714,15.7285714286,9.8142857143,5.8285714286,5.1857142857,16.0714285714,7.7857142857,11.5857142857,10.7428571429,14.7285714286,11.7857142857,13.6285714286,10.8857142857,8.1,11.9714285714,6.2857142857,14.2571428571,7.3142857143,12.7571428571,6.8571428571,11.3,9.7714285714,9.375,10.95,7.25,8.45,5.3375,4.8125,12.0625,15.7625,4.7875,13.5125,11.1625,9.3375,7.6125,12.7875,14.825,5.4357142857,7.7164285714,12.3403571429,15.5285714286,3.42,10.125,10.7428571429,21.0857142857,
03-02,3.42,14.1142857143,18.0666666667,21.1,10.8857142857,13.7,6.1,7.1142857143,16.0,9.9428571429,6.3285714286,5.1142857143,16.1428571429,7.8,11.5857142857,10.8,14.8857142857,11.9285714286,13.7428571429,10.9142857143,8.1142857143,11.9714285714,6.3,14.3428571429,7.3142857143,12.7857142857,7.2857142857,11.4571428571,9.8285714286,9.4125,10.9875,7.5625,8.4375,6.025,4.825,11.875,15.8125,5.1375,13.625,11.175,9.3625,7.5375,12.85,15.5375,6.04,7.705,12.2971428571,15.6271428571,3.42,10.1625,10.8857142857,21.1,
03-03,3.42,14.4428571429,18.1,21.1571428571,11.2714285714,13.3714285714,6.0428571429,7.0857142857,17.2142857143,10.2,6.4,4.7857142857,16.1857142857,7.7428571429,11.6285714286,10.8714285714,15.3,12.2714285714,13.7571428571,10.9142857143,8.4285714286,11.9714285714,6.3857142857,14.3571428571,7.4,12.7857142857,7.5285714286,11.4714285714,9.7285714286,9.4875,11.025,7.625,8.4125,6.0625,4.9375,11.5875,15.8375,5.425,13.6625,11.175,9.375,7.475,12.9625,16.025,6.0467857143,7.6957142857,12.4771428571,15.73,3.42,10.1875,10.9142857143,21.1571428571,
03-04,3.42,14.7428571429,18.2,21.1714285714,11.4428571429,13.1,6.0142857143,7.0428571429,17.2857142857,10.4,6.4714285714,4.6857142857,16.6142857143,7.7285714286,12.1142857143,11.1,15.7857142857,12.5142857143,13.8,10.9285714286,8.4571428571,11.9857142857,6.4285714286,14.4142857143,7.4428571429,13.1714285714,7.5857142857,11.4714285714,9.7142857143,9.6375,11.3125,7.6375,8.625,6.225,4.9375,11.475,15.8625,5.5375,13.6875,11.1375,9.3875,7.425,13.05,16.2625,6.0564285714,7.6921428571,12.7285714286,15.8471428571,3.42,10.225,11.1,21.1714285714,
03-05,3.42,15.0714285714,18.5,21.1714285714,11.6857142857,12.8857142857,6.0,7.0571428571,17.3714285714,10.4857142857,6.6285714286,4.5714285714,16.6571428571,7.7142857143,12.2285714286,11.4714285714,15.9,12.5428571429,13.8285714286,10.9428571429,8.6,11.9857142857,6.5,15.1,7.4571428571,13.6571428571,7.6571428571,11.4857142857,9.9714285714,9.8875,11.475,7.6125,8.675,6.5375,4.95,11.2,15.925,5.55,13.75,11.125,9.3875,7.5375,13.15,16.425,6.1,7.6914285714,12.68,15.92,3.42,10.3375,11.125,21.1714285714,
03-06,3.44,15.0714285714,18.55,22.75,11.7142857143,12.6857142857,5.9857142857,6.9714285714,17.7,10.5571428571,6.7714285714,4.4285714286,16.7,7.7428571429,12.3,11.8571428571,16.0,12.6857142857,13.8428571429,11.1142857143,8.6142857143,12.0142857143,6.5428571429,15.1571428571,7.4714285714,13.6857142857,7.6142857143,11.5,10.0857142857,9.9625,11.675,7.5875,8.675,6.5125,4.975,10.8875,16.275,5.5625,13.9875,11.1,9.3875,7.675,13.225,16.85,6.0910714286,7.7157142857,12.6857142857,16.22,3.44,10.4625,11.1,22.75,
03-07,3.44,15.1,18.75,22.7833333333,11.8285714286,12.4857142857,5.8142857143,7.0857142857,17.2571428571,10.5714285714,6.8285714286,4.4571428571,16.6571428571,7.7428571429,12.2714285714,11.9571428571,16.0285714286,12.7428571429,14.0714285714,11.3142857143,8.6,12.2285714286,6.5142857143,15.1285714286,7.4571428571,13.8,7.4857142857,11.5142857143,10.3,9.9625,12.0375,7.75,8.725,6.4875,4.9625,11.025,16.4,5.575,14.15,11.025,9.3875,7.7375,13.2375,17.1875,5.9489285714,7.7471428571,12.5885714286,16.3257142857,3.44,10.55,11.025,22.7833333333,
03-08,3.44,15.1285714286,18.95,22.8666666667,11.9857142857,12.3714285714,5.6571428571,7.1428571429,17.1714285714,10.5714285714,6.8571428571,4.3714285714,16.7428571429,7.6857142857,12.1714285714,11.9714285714,16.0857142857,12.7571428571,14.2714285714,11.4,8.5428571429,12.5142857143,6.5142857143,15.1285714286,7.3857142857,13.9714285714,7.3428571429,11.5285714286,10.4714285714,9.9625,12.4875,7.775,8.75,6.475,4.925,11.0875,16.7125,5.5875,14.3625,11.0875,9.375,7.75,13.425,17.1875,5.8207142857,7.765,12.6114285714,16.5871428571,3.44,10.65,11.0875,22.8666666667,
03-09,3.44,15.1285714286,18.9,23.0,12.0142857143,12.4,5.4857142857,7.2,17.0285714286,10.5857142857,6.8285714286,4.3714285714,16.7,7.6428571429,12.1142857143,11.9857142857,16.2428571429,12.9571428571,14.4571428571,11.8142857143,8.6142857143,12.6571428571,6.5,15.0714285714,7.2857142857,14.2714285714,7.2142857143,11.6714285714,10.6285714286,10.1375,12.7625,7.8125,8.7625,6.375,4.85,11.225,16.6875,5.5875,14.4125,11.05,9.425,7.95,13.5125,17.2125,5.745,7.895,12.8403571429,16.5985714286,3.44,10.85,11.225,23.0,
03-10,3.44,15.2142857143,17.4285714286,23.0333333333,12.0142857143,12.5571428571,5.3428571429,7.4285714286,16.5,10.5714285714,6.8285714286,4.3142857143,16.6571428571,7.5857142857,11.8714285714,11.9285714286,16.3714285714,13.0428571429,14.6857142857,12.0428571429,8.8428571429,12.8,6.4857142857,14.9428571429,7.1142857143,14.4571428571,7.2428571429,11.7142857143,10.7428571429,10.175,12.775,7.7875,8.7625,6.3125,4.7625,11.2375,16.5125,5.3875,14.55,11.2375,9.4375,8.0375,13.9875,17.25,5.5725,7.9375,12.8971428571,16.4742857143,3.44,10.9,11.2375,23.0333333333,
03-11,3.44,15.2857142857,17.2857142857,23.1,12.0714285714,12.8142857143,5.2714285714,7.4857142857,16.1428571429,10.9428571429,6.8,4.0,16.9857142857,7.5857142857,11.4142857143,11.9,16.2714285714,13.1,14.7428571429,12.0714285714,8.8714285714,13.0,6.3285714286,14.9,6.8714285714,14.5714285714,7.1857142857,11.7142857143,10.7428571429,10.225,12.7,7.7375,8.75,6.7125,4.5,11.0125,16.4,5.3375,14.5625,11.2375,9.475,8.1,14.375,17.25,5.5357142857,7.955,13.04,16.2457142857,3.44,10.825,11.2375,23.1,
03-12,3.44,15.5142857143,17.4142857143,23.1333333333,12.1428571429,13.1142857143,5.2857142857,7.5428571429,15.8571428571,11.0285714286,7.0,3.8,16.9857142857,7.6142857143,11.3857142857,11.9714285714,16.2857142857,13.1,14.8,12.1714285714,8.9285714286,13.1,6.1571428571,14.8285714286,6.6857142857,14.5857142857,7.0714285714,11.7142857143,10.7571428571,10.2375,12.675,7.7,8.6125,6.7,4.3625,10.5875,15.9375,5.2625,14.5625,11.1,9.5125,8.125,14.45,17.4125,5.46,7.955,13.1057142857,15.9214285714,3.44,10.8375,11.1,23.1333333333,
03-13,3.46,15.5142857143,17.6285714286,23.1333333333,12.2,13.3142857143,5.2428571429,7.5285714286,15.6142857143,11.0285714286,7.2428571429,3.5571428571,16.9428571429,7.6,11.4428571429,11.9,16.2714285714,13.0142857143,14.8285714286,12.1857142857,8.9142857143,13.1571428571,5.9857142857,14.6714285714,6.3571428571,14.6285714286,6.9,11.7285714286,10.7571428571,10.375,12.6875,7.7125,8.525,6.6875,4.15,10.4625,15.65,5.1625,14.85,10.9875,9.5,8.05,15.1125,17.85,5.3914285714,7.915,13.22,15.6428571429,3.46,10.8125,11.0285714286,23.1333333333,
03-14,3.42,15.5285714286,17.5428571429,23.2166666667,12.3,13.4571428571,5.4142857143,7.5285714286,15.7142857143,11.0428571429,7.3428571429,3.3428571429,16.9428571429,7.4428571429,11.5,11.8428571429,16.2714285714,12.9428571429,14.8428571429,12.1428571429,8.8571428571,13.3571428571,5.6857142857,14.4428571429,6.2142857143,14.7142857143,6.7571428571,12.0428571429,10.7714285714,10.8,12.6875,7.575,8.3625,6.6375,3.9875,10.7625,15.3125,5.075,14.85,10.9,9.5,8.15,15.3125,17.9375,5.4685714286,7.92,13.3971428571,15.6771428571,3.3428571429,10.7875,11.0428571429,23.2166666667,
03-15,3.36,15.9857142857,17.6285714286,23.3333333333,12.3428571429,13.7142857143,5.5428571429,7.5571428571,15.7714285714,11.1142857143,7.3857142857,3.1857142857,17.0571428571,7.4,11.0857142857,11.8142857143,16.2,12.8285714286,14.8571428571,12.1142857143,8.8285714286,13.4285714286,5.5,14.3,6.1428571429,15.1428571429,6.7,12.1714285714,10.7714285714,10.825,12.925,7.4875,8.1375,6.55,3.7625,11.0875,15.0125,5.35,14.85,11.0125,9.4875,8.0625,15.5375,17.9625,5.5085714286,7.8603571429,13.5428571429,15.9428571429,3.1857142857,10.775,11.0875,23.3333333333,
03-16,3.2,16.2,17.7714285714,22.1571428571,12.4571428571,13.9285714286,5.9428571429,7.6142857143,15.8571428571,11.1285714286,7.4285714286,3.0571428571,17.1428571429,7.3285714286,10.8714285714,11.6714285714,16.0714285714,12.7428571429,14.9571428571,12.1285714286,8.8428571429,13.5,5.5428571429,14.1428571429,6.0571428571,15.1714285714,6.5857142857,12.3714285714,10.7571428571,10.8375,12.9,7.1125,7.925,6.5125,3.425,11.225,14.6125,5.5625,14.8625,11.2125,9.3125,8.3,15.775,17.925,5.6385714286,7.8007142857,13.6714285714,16.0285714286,3.0571428571,10.725,11.2125,22.1571428571,
03-17,3.48,16.4,17.8142857143,22.5857142857,12.4714285714,14.1,6.0,7.6857142857,16.0142857143,11.1285714286,7.4285714286,3.1571428571,17.4714285714,7.2857142857,10.8571428571,11.5571428571,16.1285714286,12.5714285714,14.9142857143,12.3428571429,9.1571428571,13.6,5.5714285714,13.8857142857,6.0142857143,15.2142857143,6.4,12.4428571429,10.5857142857,10.8125,13.4875,7.0125,7.8,6.4625,3.2375,11.2125,14.1375,6.0375,14.875,11.1,9.1875,8.15,15.775,17.925,6.0028571429,7.7542857143,13.7142857143,16.1057142857,3.1571428571,10.75,11.1285714286,22.5857142857,
03-18,3.5,16.6142857143,18.3,22.7714285714,12.4571428571,14.1714285714,6.4142857143,7.6571428571,16.2,11.1428571429,7.4142857143,3.1857142857,17.0285714286,7.2142857143,10.4714285714,11.4428571429,15.8857142857,12.5142857143,14.7857142857,12.4142857143,9.1428571429,13.7285714286,5.5428571429,13.6428571429,5.9428571429,15.2142857143,6.0714285714,12.5285714286,10.4,10.7875,13.5,7.825,7.7,6.45,3.0875,11.1375,13.6875,6.0625,14.8875,11.1125,9.075,8.075,15.8875,17.825,5.9667857143,7.775,13.6607142857,16.1375,3.0875,10.65,11.1375,22.7714285714,12.45
03-19,3.5,17.0571428571,18.5,22.7714285714,12.4714285714,14.2142857143,6.6428571429,7.6571428571,16.5285714286,11.1571428571,7.4,3.1571428571,16.9571428571,7.1571428571,10.2571428571,11.2714285714,15.5714285714,12.4857142857,14.5857142857,12.4142857143,9.0142857143,13.8142857143,5.5857142857,13.2857142857,5.8857142857,15.3428571429,5.8,12.5571428571,10.2,10.75,13.475,8.075,7.625,6.425,3.05,11.0125,13.2125,6.1125,14.9,11.1375,8.9,8.0375,15.975,17.6625,5.8171428571,7.8853571429,13.3614285714,16.4178571429,3.05,10.4875,11.1375,22.7714285714,
03-20,3.6,17.2,18.6142857143,22.8142857143,12.4428571429,14.1857142857,6.6714285714,7.5571428571,17.0428571429,10.8571428571,7.6285714286,3.1857142857,16.7,7.2,10.2428571429,11.1285714286,15.1714285714,12.3285714286,14.2714285714,12.6714285714,8.7857142857,13.8714285714,5.5,12.7857142857,6.0285714286,15.3857142857,5.4571428571,12.7571428571,9.8714285714,10.6875,13.625,8.0875,7.4,6.3625,3.0,10.825,12.7875,6.0875,14.825,11.125,8.95,8.0625,16.1125,17.4375,5.6057142857,7.8889285714,13.1225,16.5825,3.0,10.2875,10.8571428571,22.8142857143,
03-21,3.74,17.3285714286,18.7,22.7142857143,12.4285714286,14.0571428571,6.6571428571,7.4428571429,17.2714285714,10.5428571429,7.7285714286,3.1428571429,16.4571428571,7.0571428571,10.0571428571,10.9142857143,14.7857142857,12.0714285714,14.0428571429,12.6571428571,8.5714285714,13.8571428571,5.6142857143,12.4285714286,6.2142857143,15.3857142857,5.3714285714,12.8142857143,9.5142857143,10.5875,13.85,8.2,7.45,6.25,2.8125,10.5,12.3,6.1625,14.65,11.0,8.975,8.075,16.4625,17.1125,5.7239285714,7.9364285714,13.2285714286,16.4614285714,2.8125,10.05,10.5875,22.7142857143,
03-22,3.76,17.3857142857,18.7285714286,22.7571428571,12.4714285714,13.9285714286,6.5857142857,7.3857142857,17.2714285714,10.1571428571,7.7571428571,3.1142857143,16.2285714286,7.0285714286,10.2142857143,10.7285714286,14.2714285714,11.8142857143,14.1,12.6857142857,8.1285714286,13.7428571429,5.4142857143,11.9142857143,6.3285714286,15.3857142857,5.3428571429,12.8571428571,9.2,10.4875,14.475,8.0375,7.4125,6.15,2.7875,10.3,12.025,6.475,14.4625,10.925,8.9375,8.0,16.625,16.8375,5.5614285714,7.9028571429,13.2114285714,16.5457142857,2.7875,9.9125,10.4875,22.7571428571,
03-23,3.8,17.4285714286,19.0714285714,22.8571428571,12.4714285714,13.6714285714,6.4857142857,7.3571428571,16.9,9.9142857143,7.8,3.0428571429,15.8428571429,7.0571428571,10.3,11.0,13.9,11.5,13.9142857143,12.6,7.8142857143,13.6571428571,5.1571428571,11.3571428571,6.8142857143,15.3571428571,5.2,12.9,9.5,10.6625,14.6875,7.725,7.375,5.9875,2.575,10.625,11.925,6.3875,14.35,10.8,9.3625,7.775,16.7875,16.6875,5.3575,7.755,13.2028571429,16.5985714286,2.575,9.875,10.6625,22.8571428571,
03-24,3.86,17.4714285714,19.3285714286,22.8571428571,12.4428571429,13.3857142857,6.4714285714,7.5285714286,16.5571428571,9.7,7.9428571429,3.0142857143,15.5142857143,7.1285714286,10.4,11.3,13.5285714286,10.9428571429,13.6428571429,12.8142857143,7.4714285714,13.8142857143,5.1428571429,10.6428571429,7.4714285714,15.3714285714,5.0,12.7857142857,9.5428571429,10.7375,15.2625,7.5,7.3375,5.825,2.9,10.625,11.8625,6.375,14.3625,10.625,9.4,7.3375,17.05,16.9125,5.2792857143,7.4885714286,13.0428571429,16.3485714286,2.9,9.8125,10.625,22.8571428571,
03-25,3.86,17.5714285714,19.6142857143,22.9285714286,12.4,13.4285714286,6.4714285714,7.4285714286,16.5,9.3714285714,8.0714285714,2.9,15.2428571429,7.1142857143,10.4571428571,11.5428571429,13.3571428571,10.6714285714,13.1428571429,12.6857142857,7.0571428571,13.9428571429,5.0142857143,10.1714285714,7.5428571429,15.3571428571,4.7,12.7714285714,9.5714285714,10.75,15.5875,7.175,7.35,5.6625,3.1875,10.575,11.9,6.375,14.375,10.5875,9.4375,6.925,17.275,17.0,5.1439285714,7.3971428571,12.92,16.3175,2.9,9.8875,10.575,22.9285714286,
03-26,4.02,17.4428571429,19.9571428571,23.3428571429,12.6857142857,13.3571428571,6.4428571429,7.2285714286,16.8428571429,9.1285714286,8.3142857143,2.8285714286,15.0,7.1285714286,10.5571428571,11.5428571429,13.0285714286,10.5571428571,12.7571428571,12.3714285714,6.6857142857,13.9285714286,4.9714285714,9.6714285714,7.5857142857,15.3857142857,4.3714285714,12.7571428571,9.9571428571,10.7625,15.75,6.9875,7.325,5.4125,3.0875,10.5,11.8625,6.4375,14.2875,10.6375,9.7625,6.5625,17.4625,17.1625,5.0596428571,7.2864285714,12.7571428571,16.6242857143,2.8285714286,9.85,10.5571428571,23.3428571429,
03-27,4.4,17.3571428571,20.0142857143,23.7,13.4714285714,13.1285714286,6.4,7.0571428571,16.8714285714,8.8714285714,8.7714285714,2.7857142857,14.5285714286,7.0142857143,10.5428571429,11.5857142857,12.4,10.3142857143,12.7285714286,12.0285714286,6.5,13.7428571429,5.5,9.6285714286,7.5857142857,15.3857142857,4.1285714286,12.8428571429,10.0142857143,10.95,16.325,7.2,7.1125,5.5125,2.9375,10.4125,11.8,6.5375,14.075,10.65,9.7,6.25,17.4875,17.3625,5.5025,7.165,12.7742857143,16.7621428571,2.7857142857,9.8125,10.4125,23.7,
03-28,4.6,17.2285714286,20.4857142857,23.9285714286,13.8428571429,12.5,6.3714285714,7.1,16.7857142857,8.7857142857,8.3142857143,2.7142857143,14.0714285714,6.8714285714,10.4428571429,11.8,12.3142857143,10.4857142857,12.7714285714,11.7428571429,6.5142857143,13.5,5.5714285714,9.7285714286,7.5285714286,15.3,4.7428571429,12.8428571429,10.0714285714,10.9625,16.65,7.15,6.875,5.75,2.75,10.4375,12.5,6.5,14.0875,10.6375,9.5125,6.0,17.575,17.5,5.6071428571,7.13,12.6085714286,16.7585714286,2.7142857143,9.7875,10.4428571429,23.9285714286,
03-29,4.64,17.2714285714,20.5,24.1714285714,14.4428571429,11.8285714286,6.3857142857,7.0857142857,16.5571428571,8.6571428571,8.2285714286,2.5857142857,13.6142857143,6.5857142857,10.4428571429,12.4428571429,12.5,10.9142857143,12.7857142857,11.6857142857,6.2142857143,13.1714285714,5.6857142857,9.5285714286,7.8,15.5285714286,5.0571428571,12.9428571429,9.7428571429,10.975,16.875,7.125,6.55,5.775,2.65,10.5125,12.4875,6.45,14.075,10.6,9.3625,5.65,17.7,17.675,5.6571428571,7.1092857143,12.6142857143,16.8114285714,2.5857142857,9.7625,10.5125,24.1714285714,
03-30,4.74,17.5285714286,20.6714285714,24.3571428571,14.6,11.1428571429,6.4285714286,7.0857142857,16.4142857143,8.4857142857,8.2,2.5428571429,13.2571428571,6.2428571429,10.4285714286,12.5714285714,12.4428571429,11.0142857143,12.7428571429,11.6428571429,6.1714285714,12.8285714286,5.6428571429,9.0428571429,8.5714285714,15.8714285714,5.0285714286,13.0,9.8285714286,10.8375,17.025,7.25,6.1375,6.125,2.4625,10.775,12.2625,6.2875,14.2,10.65,9.275,5.4375,18.0,17.7,5.4785714286,7.1842857143,12.64,16.9028571429,2.4625,9.675,10.65,24.3571428571,
03-31,4.8,17.9285714286,20.8714285714,24.3857142857,14.6428571429,10.8285714286,6.4285714286,7.1714285714,16.1857142857,8.2142857143,8.0714285714,2.4142857143,12.9,5.8285714286,10.3571428571,12.5857142857,11.9857142857,11.0285714286,12.8142857143,11.5428571429,6.0,12.5,5.4142857143,8.4285714286,8.6285714286,15.8857142857,4.9142857143,13.1142857143,10.0,11.0625,16.7125,6.8625,5.6625,6.2875,2.175,10.7875,12.525,6.0,14.1875,10.6625,9.225,5.2125,18.1625,17.7125,5.2528571429,7.0478571429,12.5492857143,16.6071428571,2.175,9.4875,10.6625,24.3857142857,
04-01,4.84,18.5857142857,21.0,24.4714285714,14.6,10.1571428571,6.3571428571,7.3857142857,16.2857142857,7.8714285714,7.8714285714,2.3,12.2714285714,5.6285714286,10.2571428571,12.4,12.4,10.9714285714,13.1,11.2714285714,5.5714285714,12.0142857143,5.1428571429,7.8285714286,8.8,16.2714285714,4.6571428571,13.1857142857,10.0571428571,11.2375,16.3875,6.2875,5.1875,6.35,1.975,10.625,12.5,5.7875,13.9125,10.775,9.1,5.0625,18.3375,17.775,5.0785714286,6.9742857143,12.4,16.3671428571,1.975,9.4625,10.2571428571,24.4714285714,
04-02,4.98,18.9714285714,21.0428571429,24.4714285714,14.4,10.1285714286,6.1571428571,7.4142857143,16.3714285714,7.3571428571,7.5,2.1857142857,12.5714285714,5.4571428571,10.2285714286,12.5,12.5,11.2,13.3,10.7428571429,5.3285714286,11.4,5.2,7.7,8.6857142857,16.4,4.5285714286,13.2,9.9714285714,11.325,15.9875,6.2375,4.8875,6.6,1.925,10.3,12.225,5.4875,13.6,10.8125,8.7875,4.7875,18.5875,17.55,4.906,7.0542857143,12.5,16.3942857143,1.925,9.35,10.2285714286,24.4714285714,
